status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
102988293558_10152771443523559,Record each of adventurous moments with brilliant quality so that you can treasure them forever!,Introductory Offer: Flat 25% OFF on Drift Sports & Action Camera!,link,http://dl.flipkart.com/dl/drift-camera?cmpid=content_camera_driftcamera_nov2014_pagepost_fb,2014-11-07 05:48:27,189,58,4,189,0,0,0,0,0
102988293558_10152774904458559,We get started with our #SachinOnFlipkart contest on Twitter at 2:30PM. Your chance to win an autographed copy of Sachin Tendulkar's 'Playing It My Way'. Participate here: http://bit.ly/1ycsCVZ,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152774903988559/?type=3,2014-11-07 03:39:33,173,29,10,173,0,0,0,0,0
102988293558_10152774790688559,"Interstellar, Gone Girl, Fury... some big movies have released! What movie do you plan to watch this weekend?",,status,,2014-11-07 01:38:27,117,52,1,117,0,0,0,0,0
102988293558_10152774602893559,Pamper your little ones this Children's Day! Exclusive sale: http://bit.ly/Childrens_Sale,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152773248308559/?type=3,2014-11-06 22:30:00,208,28,4,208,0,0,0,0,0
102988293558_10152773233248559,Decorate and furnish your bedroom to make it vibrant and lively!,MINIMUM 50% OFF on Home Furnishing!,link,http://dl.flipkart.com/dl/home-furnishing/pr?p%5B0%5D=facets.discount_range%255B%255D%3DMore%2Bthan%2B50%2525&p%5B1%5D=sort%3Dpopularity&sid=vdm&ref=816e765c-eada-46e2-a99e-b0a8e89acf1d&cmpid=content_homefurnishing_min50off_nov2014_pagepost_fb,2014-11-06 10:30:01,179,62,7,179,0,0,0,0,0
102988293558_10152773223968559,How would you like to win an autographed copy of Sachin Tendulkar's #PlayingItMyWay? Keep an eye out on Twitter tomorrow - you can follow us here: http://bit.ly/WinPlayingItMyWaySigned_TW,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152773223588559/?type=3,2014-11-06 07:16:04,483,61,16,483,0,0,0,0,0
102988293558_10152773192873559,Grab your copy of Sachin Tendulkar's autobiography today... #PlayingItMyWay has released! Buy now: http://bit.ly/PlayingitMyWay_fb,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152773191968559/?type=3,2014-11-06 06:47:13,178,44,7,178,0,0,0,0,0
102988293558_10152772933673559,"Lucky customers along with the Flipkart team squeezed in a #selfie with Sachin Tendulkar at the #PlayingItMyWayLaunch! 

Also, check out the bats from iconic moments in Sachin's career - they were on display at the event last night!",Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152772933048559/?type=3,2014-11-06 02:09:49,697,59,18,697,0,0,0,0,0
102988293558_10152773411863559,Introducing the world's first layered smart phone! Coming soon on Flipkart http://bit.ly/Flipkart_VibeX2,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152773361543559/?type=3,2014-11-05 19:58:00,426,75,28,426,0,0,0,0,0
102988293558_10152771352928559,"Today we saw a frame in a box. 
#DIY",,video,https://www.facebook.com/flipkart/videos/10152771352928559/,2014-11-05 06:56:39,128,94,12,128,0,0,0,0,0
102988293558_10152771030028559,"Now have samosas, pakodas and french fries without any oil!",Get Kenstar Oxy Fryer now on Flipkart!,link,http://dl.flipkart.com/dl/kenstar-oxy-fryer/p/itmeyfsb7x3trgb3?pid=ECKEYFS8YQZHVBHG&cmpid=content_homeappliancesmall_kenstaroxyfryer_nov2014_pagepost_fb,2014-11-05 01:32:49,108,112,6,108,0,0,0,0,0
102988293558_10152769748893559,"Another mundane week has begun, but we have something that can add a layer of excitement in your life. Here's #VibeUpMyLife from Lenovo India, where you can challenge artists to add a layer of #vibe to your pictures. Go here: http://bit.ly/VibeUpMyLife_LenovoFB #VibeUpMyLife",Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152769747618559/?type=3,2014-11-04 10:18:47,199,79,4,199,0,0,0,0,0
102988293558_10152769385253559,Calling out all Football Fans! Check out our cool collection of footballs and accessories!,MINIMUM 20% OFF on Football Gear!,link,http://dl.flipkart.com/dl/sports-fitness/team-sports/football/pr?sid=dep%2Cv5l%2Cszk&offer=b%3Amp%3Ac%3A0987c92829.&ref=4ff90736-af7d-411e-a58d-76b233e8647f&cmpid=content_sportfitness_footballs_nov2014_pagepost_fb,2014-11-04 09:00:01,2218,122,11,2218,0,0,0,0,0
102988293558_10152769421093559,The kitchen's a birthplace of art for some and a lab for a Force 11 disaster for many. So here's gladness... in the form of cookbooks you cannot afford to miss! http://bit.ly/CookBooks_fb,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152769420103559/?type=3,2014-11-04 06:57:22,159,65,0,159,0,0,0,0,0
102988293558_10152768281123559,Enjoy EXTRA 32% OFF while shopping Men's Clothing!,"Shop for Rs. 1,799 or more and enjoy EXTRA 32% OFF on Men's Clothing!",link,http://dl.flipkart.com/dl/mens-clothing/pr?sid=2oq%2Cs9b&offer=s%3Awsr%3Ac%3A094818a430.&icmpid=bro_facet_2_s%3Awsr%3Ac%3A094818a430.&ref=de8a6dea-153d-45a4-8074-5c62ec13be7f&cmpid=content_clothing_extra32offmens_nov2014_pagepost_fb,2014-11-03 23:30:01,322,85,2,322,0,0,0,0,0
102988293558_10152767068013559,Want to get fit and lean? Grab minimum 30% OFF on Fitness Gear!,MINIMUM 30% OFF on Fitness Gear!,link,http://dl.flipkart.com/dl/sports-fitness/fitness-accessories/pr?p%5B0%5D=facets.discount_range%255B%255D%3DMore%2Bthan%2B30%2525&p%5B1%5D=sort%3Dfeatured&sid=dep%2Cxnh&offer=b%3Amp%3Ac%3A09a19ca428.&ref=4c0fc0fb-f183-4e89-bd68-bc3f91c64d86&cmpid=content_sportfitness_fitnessgear_nov2014_pagepost_fb,2014-11-03 06:30:01,95,111,1,95,0,0,0,0,0
102988293558_10152766837638559,Only if...,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152766835943559/?type=3,2014-11-03 01:55:49,359,90,14,359,0,0,0,0,0
102988293558_10152763884338559,Expect to enjoy hours of non-stop gaming at the highes possible level with MSI Laptops!,Introductory Offer: Grab freebies with MSI Laptops!,link,http://dl.flipkart.com/dl/laptops/msi~brand/pr?sid=6bo%2Cb5g&cmpid=content_computersystem_msi_nov2014_pagepost_fb,2014-11-02 23:30:01,123,72,8,123,0,0,0,0,0
102988293558_10152763859948559,Buy Jewellery from PC Jeweller now on Flipkart!,UP TO 20% OFF on Jewellery!,link,http://dl.flipkart.com/dl/jewellery/wearyourshine-by-pcj~brand/pr?p%5B0%5D=facets.availability%255B%255D%3DExclude%2BOut%2Bof%2BStock&p%5B1%5D=sort%3Dpopularity&sid=mcr&ref=a0001124-f50f-4721-9d7c-dbd640b850d7&cmpid=content_monetization_pcj_nov2014_pagepost_fb,2014-11-02 06:00:01,106,88,5,106,0,0,0,0,0
102988293558_10152764961803559,What's one gadget you can't live without?,,status,,2014-11-02 05:00:14,379,519,0,379,0,0,0,0,0
102988293558_10152763851933559,Shop for your feet and grab EXTRA 32% OFF!,EXTRA 32% OFF on Women's Footwear!,link,http://dl.flipkart.com/dl/womens-footwear/pr?sid=osp%2Ciko&offer=b%3Amp%3Ac%3A0992a60031.&ref=8a4ae071-b478-421d-8c7b-af5eed67690b&cmpid=content_footwear_extra32off_nov2014_pagepost_fb,2014-11-01 23:30:01,1212,100,13,1212,0,0,0,0,0
102988293558_10152762161398559,Subscribe to Flipkart First & enjoy the world of privileges for a year!,Subscribe to Flipkart First Now!,link,http://dl.flipkart.com/dl/flipkart-first?cmpid=content_flipkartfirst_nov2014_pagepost_fb,2014-11-01 05:30:02,776,137,8,776,0,0,0,0,0
102988293558_10152762633458559,"We'd keep count of the pics we'd clicked. Now, we look at pics in terms of MB's left! http://bit.ly/ThenNow_FB",Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152762616013559/?type=3,2014-11-01 01:31:11,253,51,5,253,0,0,0,0,0
