status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
471784335392_162850000392715,"To participate in the contest click on the wall of the city specific Fan Page and comment on it. Click here to go to the  city specific fan page.

 SnapDeal Delhi, SnapDeal Mumbai, SnapDeal Chennai, SnapDeal Chandigarh, SnapDeal Kolkata, SnapDeal Bangalore,",,status,,2010-09-27 05:08:35,30,14,0,30,0,0,0,0,0
471784335392_153900284640557,"Its amazing but true. If you rearrange the letters ""SIR U MADE LAKHS"", you  get ""SURESH KALMADI"".

Come with the joke of the day for ""CWG Sink it or Save it"" Contest to Win CWG passes for the opening day. 

Answers should be on City specific Pages. http://bit.ly/a0KjCE",,status,,2010-09-27 04:45:20,71,34,0,71,0,0,0,0,0
471784335392_112177818842615,Snapdeal becomes the only deal a day site that has gone 'hyperlocal' - we bring area specific deals in multiple cities starting today. Now we are coming closer to you with those incredible deals. Have a see @ www.snapdeal.com,"Daily Best Deals on Restaurants, Pubs, Spas, Gyms etc in Delhi - SnapDeal.com",link,http://www.snapdeal.com/,2010-09-27 00:26:29,16,0,0,16,0,0,0,0,0
471784335392_105541212843675,Indian Cuisine a Big Big Hit !! - The way to a Sportman's heart is through his stomach!,Other Sports | Commonwealth Games 2010 |  CWG: Indian cuisine a big hit  | ESPNSTAR.com,link,http://www.espnstar.com/other-sports/cwg/news/detail/item505576/CWG:-Indian-cuisine-a-big-hit/,2010-09-26 10:35:52,39,6,0,39,0,0,0,0,0
471784335392_105220856207528,"CWG ""SAVE IT OR SINK IT CONTEST  

""Which is the sport to watch out for in CWG ? Answer to win passes for the CWG inaugural show.",,status,,2010-09-26 03:53:17,26,58,0,26,0,0,0,0,0
471784335392_10150295181430393,"Snapdealers, The CWG Sink it or Save it contest ends on Tuesday! Hurry and think of some SUPER Ideas to win your self some really cool stuff such as goodies and even passes for the CWG events! All you have to do is;

1.Like the  page http://bit.ly/a0KjCE
2.Comment on the post about CWG on city specific page
3.Stand a chance to become ' SnapDeal CWG Celebrity'",Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150295181390393/?type=3,2010-09-25 08:57:40,44,20,0,44,0,0,0,0,0
471784335392_152482098115379,"9 city 9 good deals, 7 days a week 365 days a year. Now this is what savings are all about!",,status,,2010-09-25 04:36:21,43,13,0,43,0,0,0,0,0
471784335392_10150294481085393,"The SnapDeal ""CWG Sink it or Save it"" Contest is here :


1.Like the city specific page http://bit.ly/a0KjCE
2.Comment on the post about CWG on city specific page
3.Stand a chance to become ' SnapDeal CWG Celebrity'

Winner Gets Passes for the CWG Games and Goodies.",Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150294481070393/?type=3,2010-09-24 08:30:45,38,16,0,38,0,0,0,0,0
471784335392_10150294468475393,The Next Super Saver.,Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150294468460393/?type=3,2010-09-24 08:07:20,60,10,6,60,0,0,0,0,0
471784335392_152827154748325,"Kolkata - Click koro to dekhi : SnapDeal Kolkata 
Pune - Ikde Click kara: SnapDeal Pune 
Chandigarh - Ithe Click karo: SnapDeal Chandigarh
Chennai - Click panage: SnapDeal Chennai   

Yes, I am a master of languages.",,status,,2010-09-24 02:38:56,35,10,0,35,0,0,0,0,0
471784335392_111140948946185,"SnapDeal Mumbai, Vashi: Its time to flaunt a new hairdo! Pay Rs 75 and get a stylish Haircut worth Rs 500 at Kamal Unisex Salon (Vashi)",Great deal to get a stylish Haircut - SnapDeal.com,link,http://www.snapdeal.com/deal-Mumbai-kamal-salon,2010-09-24 00:55:17,15,11,0,15,0,0,0,0,0
471784335392_137517722961646,"SnapDeal Pune, Camp: Its time to shake your booty! Pay Rs 399 to attend 8 dance classes of Salsa / Belly Dance / Bollywood Dance for 1 month worth Rs 2500 at Sumeru School of Dance",Great deal to attend 8 dance classes of Salsa / Belly Dance / Bollywood Dance - SnapDeal.com,link,http://www.snapdeal.com/deal-Pune-sumeru-school,2010-09-24 00:54:09,8,4,0,8,0,0,0,0,0
471784335392_128650593851714,"SnapDeal Hyderabad, Ameerpet: Time to have some fun! Pay Rs 59 to enjoy Bowling Alley / English Table / Snooker Table worth Rs 150 at Image Fun Times",Great deal to enjoy Bowling Alley / English Table / Snooker Table - SnapDeal.com,link,http://www.snapdeal.com/deal-Hyderabad-image-fun-times,2010-09-24 00:50:45,9,0,0,9,0,0,0,0,0
471784335392_143870452323539,"SnapDeal Chennai, Rutland Gate: Hooked up with XBOX 360 and PS3 Games? Pay Rs 149 to enjoy unlimited XBOX 360 and PS3 Games worth Rs 450 at Wired - get hooked",Great deal to enjoy unlimited XBOX 360 and PS3 Games - SnapDeal.com,link,http://www.snapdeal.com/deal-Chennai-Wired,2010-09-24 00:48:11,11,3,0,11,0,0,0,0,0
471784335392_120574734662217,"SnapDeal Bangalore, Indiranagar: Tickle your taste buds, Pay Rs 199 to enjoy 6 course Veg meal worth Rs 605, and Rs 224 to enjoy 6 course Non-veg meal worth Rs 750 at Roomali with View",Great deal to enjoy 6 course Non-veg meal - SnapDeal.com,link,http://www.snapdeal.com/deal-Bangalore-roomali,2010-09-24 00:44:41,5,2,0,5,0,0,0,0,0
471784335392_129747707074897,"SnapDeal Delhi, New Friends Colony: Make an INDELIBLE impression on your Gang. Get 95% OFF! Pay just Rs 99 at Indelible Tattooz for a 3 sq. inch permanent Tattoo worth Rs 1950",Great deal to get a 3 sq. inch permanent Tattoo - SnapDeal.com,link,http://www.snapdeal.com/deal-Delhi~NCR-indelible-tattooz,2010-09-24 00:42:32,20,5,0,20,0,0,0,0,0
471784335392_162573000425304,"Joke of the Day :  Suresh Kalmadi tried to hang himself but, unfortunately, the ceiling ""COLLAPSED""",,status,,2010-09-23 23:56:10,173,41,0,173,0,0,0,0,0
471784335392_10150293852810393,"The SnapDeal ""CWG  Sink it or Save it"" Contest is here :

1.Like the city specific page  http://bit.ly/a0KjCE
2.Comment on the post about CWG on city specific page
3.Stand a chance to become SnapDeal 'SnapDeal CWG  Celebrity'

Winner Gets Passes for the CWG Games and Goodies.",Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150293852795393/?type=3,2010-09-23 08:26:10,24,0,0,24,0,0,0,0,0
471784335392_10150293738885393,We have achieved Strike rate of 100% with One Minute One Deal. Lage Raho India Lage Raho.,Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150293738870393/?type=3,2010-09-23 02:40:30,71,12,0,71,0,0,0,0,0
